Chembl_id,SMILES,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Rings,HeavyAtoms
CHEMBL80540,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CNCCN4CCNCC4)cc3)cc2n1,8.522878745280337,482.6570000000003,5.183000000000004,4,6,68.01,8,5,6,35
CHEMBL312753,OCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0,372.4530000000001,5.075500000000003,3,5,73.83000000000001,4,5,5,27
CHEMBL80809,CC(=O)NCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.301029995663981,456.5750000000001,4.808900000000003,4,6,94.72999999999999,8,5,5,33
CHEMBL310740,OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.698970004336019,414.5340000000001,5.270100000000003,4,5,72.97,7,5,5,30
CHEMBL308498,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0,443.5760000000001,5.443700000000003,4,6,85.85999999999999,7,5,5,32
CHEMBL78018,NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.397940008672037,371.46900000000005,5.041900000000003,3,5,79.62,4,5,5,27
CHEMBL327725,CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,4.356547323513812,342.3040000000001,-0.5661999999999994,6,8,180.23999999999998,6,0,1,24
CHEMBL421326,OCCOCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.397940008672037,458.58700000000016,5.286700000000004,4,6,82.19999999999999,10,5,5,33
CHEMBL79060,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCN6CCNCC6)cc5)sc34)ccc2[nH]1,6.6020599913279625,496.68400000000025,5.491420000000004,4,6,68.01,8,5,6,36
CHEMBL79206,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.522878745280337,428.5610000000001,5.612300000000003,3,5,64.18,7,5,5,31
CHEMBL76751,c1csc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)c1,9.0,348.4560000000001,5.644700000000002,2,5,53.6,3,5,5,24
CHEMBL311109,NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,8.154901959985743,482.6130000000002,5.2805000000000035,3,6,99.93,6,5,6,35
CHEMBL47660,N#C/C(=C\c1cc(O)ccc1O)C(N)=O,5.0,204.18499999999997,0.4900800000000001,3,4,107.34,2,1,1,15
CHEMBL312482,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CN4CCOCC4)cc3)cc2n1,7.522878745280337,440.5720000000003,6.020400000000005,2,5,53.18000000000001,5,5,6,32
CHEMBL79215,c1ccc(NCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2cccc2)cc1,9.0,465.5860000000001,6.099500000000004,3,7,73.80000000000001,8,6,6,34
CHEMBL431977,NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,9.0,481.6250000000002,5.885500000000004,3,5,87.03999999999999,6,5,6,35
CHEMBL81712,O=C(c1ccccc1)c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1,8.045757490560675,370.43700000000007,5.1472000000000016,2,5,70.67,4,5,5,27
CHEMBL310853,c1csc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)c1,9.0,347.4680000000001,6.2497000000000025,2,4,40.71,3,5,5,24
CHEMBL80302,Cc1cc2cc(Nc3ncnc4cc(-c5ccccc5)sc34)ccc2[nH]1,7.0,356.45400000000006,5.891620000000002,2,4,53.6,3,5,5,26
CHEMBL310827,Cc1c[nH]c2ccc(Nc3ncnc4cc(-c5ccccc5)sc34)cc12,8.301029995663981,356.45400000000006,5.891620000000003,2,4,53.6,3,5,5,26
CHEMBL81375,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN(C)CCO)cc5)sc34)ccc2[nH]1,6.853871964321762,442.58800000000014,5.9207200000000055,3,5,64.18,7,5,5,32
CHEMBL77342,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCOCCO)cc5)sc34)ccc2[nH]1,6.182434630440219,472.6140000000002,5.595120000000005,4,6,82.20000000000002,10,5,5,34
CHEMBL442388,CC(O)C(/N=C1\C(O)=CC(=O)C(O)=C1CC1CCCC2CCCCC21)C(=O)O,4.0,391.4640000000002,3.0947000000000013,4,6,127.42000000000003,5,0,3,28
CHEMBL77782,CN(C)CCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.301029995663981,413.55000000000007,5.687300000000004,2,5,56.84,6,5,5,30
CHEMBL78700,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCCO)cc5)sc34)ccc2[nH]1,6.301029995663981,442.58800000000014,5.968620000000005,4,5,72.97,8,5,5,32
CHEMBL306732,CN(C)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,7.026872146400302,346.459,5.167900000000003,1,5,41.05,4,4,4,25
CHEMBL418909,CC(=O)NCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.698970004336019,455.5870000000001,5.4139000000000035,4,5,81.84,8,5,5,33
CHEMBL78685,c1ccc(-c2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3s2)cc1,5.795880017344075,343.4150000000001,4.978200000000001,2,5,66.49000000000001,3,5,5,25
CHEMBL77452,OCCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.045757490560675,428.5610000000001,5.660200000000003,4,5,72.97,8,5,5,31
CHEMBL46946,O=CN/C=C/c1ccc(O)c(O)c1,5.154901959985743,179.17499999999998,0.8144999999999998,3,3,69.56,3,1,1,13
CHEMBL442749,c1nc(Nc2ccc3[nH]ccc3c2)c2sccc2n1,6.221848749616356,266.329,3.9162000000000017,2,4,53.6,2,4,4,19
CHEMBL80164,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCO)cc5)sc34)ccc2[nH]1,6.0,428.5610000000001,5.578520000000005,4,5,72.97,7,5,5,31
CHEMBL80734,NC(=O)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,6.0,346.415,4.200800000000003,2,5,80.9,4,4,4,25
CHEMBL174634,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,5.576754126063192,300.36500000000007,3.9781200000000014,1,4,56.730000000000004,2,4,4,23
CHEMBL429057,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,5.958607314841775,316.3640000000001,3.1620000000000013,2,5,76.96,3,4,4,24
CHEMBL268731,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1,4.698970004336019,390.41800000000006,3.5883400000000023,3,3,86.88,4,3,4,29
CHEMBL176702,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,5.468521082957745,359.43300000000016,2.7516,3,6,88.99,6,4,4,27
CHEMBL161956,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.657577319177792,374.2420000000001,2.9594000000000005,2,6,74.17,5,3,3,23
CHEMBL367442,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,6.154901959985743,316.3640000000001,3.162000000000001,2,5,76.96,3,4,4,24
CHEMBL351629,CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.356547323513812,388.225,3.051700000000001,2,6,91.24000000000001,5,3,3,24
CHEMBL165731,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,8.823908740944319,364.45300000000026,2.820920000000001,2,7,75.2,6,3,4,27
CHEMBL430155,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1,4.698970004336019,378.52000000000027,3.304240000000002,2,3,51.370000000000005,5,2,4,28
CHEMBL13354,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1,4.698970004336019,412.46500000000026,2.3253400000000006,3,4,86.46,5,2,4,30
CHEMBL165228,Cc1nc(Nc2cccc(Br)c2)c2cc(NCCN3CCOCC3)ncc2n1,6.931814138253839,443.3490000000003,3.583420000000002,2,7,75.2,6,3,4,28
CHEMBL176705,COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,6.455931955649724,316.3640000000001,3.678300000000001,1,5,65.96,3,4,4,24
CHEMBL176470,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,5.1938200260161125,359.43300000000016,2.7516000000000003,3,6,88.99,6,4,4,27
CHEMBL13485,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,4.698970004336019,414.9370000000002,3.8492400000000018,3,3,77.23,7,2,3,29
CHEMBL166255,CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.769551078621726,417.31100000000004,2.8669000000000002,3,7,86.2,8,3,3,26
CHEMBL165630,OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.031517051446064,447.3370000000001,2.229399999999999,4,8,106.43,10,3,3,28
CHEMBL176309,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,6.154901959985743,320.783,4.323100000000002,1,4,56.73,2,4,4,23
CHEMBL165495,Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,8.508638306165727,251.29300000000003,2.65902,2,5,76.72,2,3,3,19
CHEMBL267293,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1,4.698970004336019,394.4100000000001,2.28484,3,5,104.69999999999999,5,3,4,29
CHEMBL163369,OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.455931955649724,461.3640000000001,2.6194999999999995,4,8,106.43,11,3,3,29
CHEMBL369014,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,5.886056647693163,358.40100000000007,3.846400000000002,1,6,83.03,4,4,4,27
CHEMBL13629,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,5.0,459.38800000000015,3.9583400000000015,3,3,77.23,7,2,3,29
CHEMBL13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,4.698970004336019,396.46600000000024,3.088940000000002,3,3,77.22999999999999,5,2,4,29
CHEMBL166307,CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,8.4089353929735,471.40700000000015,3.084900000000001,3,8,81.24,8,3,4,30
CHEMBL162223,Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,8.920818753952375,421.3020000000002,4.580500000000002,2,6,75.62,6,4,4,27
CHEMBL172973,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,6.301029995663981,316.3640000000001,3.678300000000001,1,5,65.96,3,4,4,24
CHEMBL173453,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CNCCO)cc1,5.853871964321762,359.43300000000016,2.7516,3,6,88.99,6,4,4,27
CHEMBL162719,CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,8.193820026016112,399.29600000000016,3.282700000000002,1,6,57.18,3,3,4,25
CHEMBL162821,CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,9.346787486224656,265.32,3.118520000000001,2,5,62.730000000000004,3,3,3,20
CHEMBL105436,COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,6.522878745280337,417.5130000000001,3.1449000000000007,2,7,89.42999999999999,8,4,4,31
CHEMBL162053,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135,401.31200000000007,3.5287000000000015,1,6,57.18,6,3,3,25
CHEMBL165574,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,9.0,443.3490000000004,3.6651000000000016,2,7,75.2,7,3,4,28
CHEMBL53940,CNc1cc2c(Nc3ccccc3)ncnc2cn1,8.045757490560675,251.29300000000003,2.8101000000000003,2,5,62.730000000000004,3,3,3,19
CHEMBL165788,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,8.958607314841775,319.29,3.8289000000000017,2,5,62.730000000000004,3,3,3,23
CHEMBL166093,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.744727494896694,390.2410000000001,2.2959999999999994,4,7,103.19,6,3,3,24
CHEMBL349070,CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.744727494896694,415.33900000000006,4.284600000000003,2,6,65.97,8,3,3,26
CHEMBL175409,COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,6.096910013008056,417.4690000000001,2.3293,3,7,115.28999999999999,7,4,4,31
CHEMBL22978,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,6.098541678603888,353.3970000000001,3.4559000000000024,1,5,62.39,3,3,4,26
CHEMBL162142,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,9.10790539730952,410.27900000000017,3.9086,3,6,91.41000000000001,6,4,4,26
CHEMBL165508,Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1,8.823908740944319,407.27500000000015,4.538000000000001,2,6,75.62,5,4,4,26
CHEMBL165547,CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.2518119729938,404.26800000000003,2.3202999999999996,3,7,94.4,6,3,3,25
CHEMBL165864,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.721246399047171,360.21500000000003,2.9351000000000003,3,6,82.96,5,3,3,22
CHEMBL161895,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,8.886056647693163,345.41,3.4545200000000014,3,6,91.41000000000001,6,4,4,26
CHEMBL433520,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.337242168318426,445.36500000000007,3.645500000000001,3,7,86.2,9,3,3,28
CHEMBL176815,COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,6.096910013008056,346.39000000000004,3.1706000000000003,2,6,86.19,4,4,4,26
CHEMBL424375,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,6.522878745280337,389.45900000000006,2.7602,3,7,98.22,7,4,4,29
CHEMBL13976,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C,4.698970004336019,370.4280000000001,2.5547400000000007,3,3,77.22999999999999,5,2,3,27
CHEMBL366831,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,4.508638306165727,300.365,4.129200000000003,1,4,42.74,3,4,4,23
CHEMBL173478,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,6.221848749616356,316.3640000000001,3.1620000000000017,2,5,76.96,3,4,4,24
CHEMBL355816,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.55284196865778,374.19800000000004,3.027400000000001,3,6,100.03,5,3,3,23
CHEMBL166154,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,9.721246399047171,285.73800000000006,3.4635000000000007,2,5,62.730000000000004,3,3,3,20
CHEMBL163188,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,8.55284196865778,279.34700000000004,3.1428200000000013,1,5,53.940000000000005,3,3,3,21
CHEMBL163168,O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.568636235841013,388.2250000000001,3.4175000000000013,3,6,100.03,6,3,3,24
CHEMBL275117,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,4.698970004336019,380.49200000000013,3.1958400000000013,3,3,77.23,7,2,3,28
CHEMBL169757,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,6.301029995663981,286.338,3.6697000000000015,1,4,56.73,2,4,4,22
CHEMBL162508,Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,8.744727494896694,378.48000000000025,3.2110200000000013,2,7,75.2,7,3,4,28
CHEMBL166358,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.920818753952375,401.31200000000007,3.8945000000000016,2,6,65.97,7,3,3,25
CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,8.769551078621726,424.3060000000002,4.229600000000001,2,7,80.55,7,4,4,27
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,5.0,291.354,3.621500000000001,2,2,57.78,4,3,4,22
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,4.698970004336019,398.48200000000014,3.3349400000000013,3,3,77.23,7,2,3,29
CHEMBL162034,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.958607314841775,387.2850000000001,3.5044000000000004,2,6,65.97,6,3,3,24
CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,9.187086643357144,429.32200000000034,3.2750000000000012,2,7,75.2,6,3,4,27
CHEMBL119923,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,4.8297382846050425,388.8760000000001,3.879880000000003,2,5,96.33999999999999,7,2,2,26
CHEMBL76958,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.0,349.32000000000005,2.3999000000000006,1,6,123.81,6,2,2,24
CHEMBL419047,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,5.6020599913279625,356.403,2.7909800000000007,3,6,116.57,6,2,2,25
CHEMBL333553,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,5.187086643357144,383.45400000000006,3.3920800000000018,3,7,120.22999999999999,5,3,3,26
CHEMBL309075,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.267606240177032,391.4050000000001,1.3901999999999994,2,7,141.63,8,2,2,27
CHEMBL424625,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O,3.903089986991944,336.3690000000001,1.5009800000000002,3,6,133.64,8,1,1,23
CHEMBL74038,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(C=O)cc2)cc1,4.0,361.41900000000004,2.7967000000000013,1,5,89.53999999999999,8,2,2,25
CHEMBL116547,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,6.1249387366083,447.51200000000017,5.035280000000005,3,7,110.78,8,3,3,32
CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.709965388637482,267.245,-1.9800000000000006,4,9,139.54000000000002,2,2,3,19
CHEMBL449093,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,7.267606240177032,365.3190000000001,2.1055000000000006,2,7,144.04,6,2,2,25
CHEMBL78280,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,5.3979400086720375,406.41600000000017,2.460000000000001,1,7,124.84000000000002,7,2,2,28
CHEMBL78224,O=[N+]([O-])/C=C/c1ccc(O)c(O)c1,5.055517327849832,181.147,1.3451999999999997,2,4,83.60000000000001,2,1,1,13
CHEMBL117055,CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1,4.0,441.53400000000016,4.093780000000002,2,8,118.46000000000001,8,3,3,30
CHEMBL326044,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,4.221848749616356,350.39600000000013,1.89108,3,6,133.64,9,1,1,24
CHEMBL309016,COc1cc(/C=C/[N+](=O)[O-])ccc1O,5.102372908709558,195.174,1.6481999999999999,1,4,72.60000000000001,3,1,1,14
CHEMBL77397,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.6020599913279625,393.37300000000016,2.7986000000000013,1,7,133.04,7,2,2,27
CHEMBL418906,CC(C)(C)OC(=O)NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.853871964321762,491.52200000000016,2.9562000000000017,2,8,153.94,9,2,2,34
CHEMBL78049,C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],5.026872146400302,195.17399999999998,1.7353000000000003,2,4,83.6,2,1,1,14
CHEMBL309392,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCN,4.769551078621726,533.563,0.39960000000000206,4,9,199.83,12,2,2,37
CHEMBL505705,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,6.221848749616356,598.5500000000004,0.8997999999999995,3,15,232.11999999999995,9,4,5,42
CHEMBL103055,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,4.0,512.6100000000004,3.531900000000002,1,7,77.73,1,4,6,38
CHEMBL330879,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,5.180456064458132,390.46400000000006,4.238580000000003,2,5,96.33999999999999,6,3,3,28
CHEMBL76929,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,5.7447274948966935,379.34600000000006,2.1939000000000006,1,8,133.04,6,2,2,26
CHEMBL311133,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,5.154901959985743,491.47800000000024,1.4092999999999996,3,8,182.01,10,2,2,34
CHEMBL418907,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.552841968657781,379.3460000000001,2.4085,1,7,133.04,7,2,2,26
CHEMBL77401,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.823908740944319,363.34700000000004,2.4883000000000006,0,7,112.81,6,2,2,25
CHEMBL77100,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.318758762624412,404.4440000000001,3.231600000000002,1,6,115.61000000000001,9,2,2,28
CHEMBL307481,O=[N+]([O-])/C=C/c1ccc(O)cc1,4.995678626217358,165.148,1.6395999999999997,1,3,63.370000000000005,2,1,1,12
CHEMBL78206,CC(C)(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.886056647693163,404.4440000000001,3.230000000000002,1,6,115.61000000000001,6,2,2,28
CHEMBL453502,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,6.301029995663981,628.5760000000004,0.9083999999999999,3,16,241.35000000000002,10,4,5,44
CHEMBL309073,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCNC(=O)OC(C)(C)C,4.301029995663981,633.68,1.9655999999999996,4,10,212.14,13,2,2,44
CHEMBL120719,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,4.017728766960432,304.327,2.1491599999999997,2,6,114.34,6,1,1,21
CHEMBL74432,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.3979400086720375,362.36300000000006,2.0613,1,6,115.61000000000001,6,2,2,25
CHEMBL77688,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c(O)c1,6.508638306165727,365.3190000000001,2.1055,2,7,144.04,6,2,2,25
CHEMBL312451,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)OC(C)(C)C,4.3979400086720375,547.5860000000001,2.6664000000000003,2,9,171.01,10,2,2,38
CHEMBL286343,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,8.522878745280337,493.36500000000024,4.926000000000004,2,7,93.96,9,4,4,32
CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,8.744727494896694,530.3980000000003,4.500600000000004,2,7,88.61,9,3,4,34
CHEMBL31630,C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.698970004336019,500.96200000000044,3.810800000000002,1,8,92.71000000000001,9,3,4,35
CHEMBL27688,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,8.823908740944319,447.5390000000004,3.907420000000003,2,7,88.61,9,3,4,33
CHEMBL31373,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,9.1249387366083,342.761,4.290400000000002,2,4,66.91,4,3,3,24
CHEMBL31816,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,9.022276394711152,373.7750000000001,3.6940000000000017,2,6,89.03,5,3,3,26
CHEMBL417478,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.795880017344077,482.94700000000034,4.420900000000004,2,7,92.27,8,3,4,34
CHEMBL32844,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.769551078621726,525.4510000000004,4.2767000000000035,2,7,82.61999999999999,9,3,4,34
CHEMBL31588,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,8.4089353929735,484.3980000000003,4.981000000000004,2,6,79.38,10,3,3,31
CHEMBL31656,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,8.823908740944319,486.9350000000004,3.786500000000002,2,8,101.5,9,3,4,34
CHEMBL31419,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,8.443697499232712,512.4080000000004,4.361500000000004,2,7,88.61,9,3,4,33
CHEMBL31326,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC,9.10790539730952,514.4930000000003,6.084400000000005,2,6,70.14999999999999,11,3,3,32
